2020-12-11 09:08:09.308734||meta||agents||4
2020-12-11 09:08:09.308808||meta||treatnames||A (men's search)@|B (women's search)
2020-12-11 09:08:09.309146||meta||block_id start||0
2020-12-11 09:08:09.309164||meta||assignment||2@|0@|3@|1
2020-12-11 10:23:20.619335||event||progress-marker||measurement-end||3||1
2020-12-11 10:23:20.888802||measurement||ad||2020-12-11 10:21:16.071942@|search - pick a college@|Take Our College Quiz – Niche@|www.niche.com@|Start Your College Search. Trying to figure out what college you should go to? Choosing a college can be overwhelming. Thankfully Niche is here to help! Take ...||1||0
2020-12-11 10:23:21.263549||measurement||ad||2020-12-11 10:21:15.755537@|search - pick a college@|Take Our College Quiz – Niche@|www.niche.com@|Start Your College Search. Trying to figure out what college you should go to? Choosing a college can be overwhelming. Thankfully Niche is here to help! Take ...||0||0
2020-12-11 10:23:21.701399||measurement||ad||2020-12-11 10:21:15.755537@|search - pick a college@|College Match | Find the right college with College Raptor@|www.collegeraptor.com@|Use College Raptor's college match tool to see and compare thousands of colleges based ... Strategies For Picking A College To Add To Your... college search.||0||0
2020-12-11 10:23:22.203567||measurement||ad||2020-12-11 10:21:15.755537@|search - pick a college@|Top 15 Mistakes to Avoid in Choosing a College | Fastweb@|www.fastweb.com@|Jun 23, 2020 — Avoid these 15 most common mistakes students make in choosing colleges and you'll be on the path to your dream school in no time!||0||0
2020-12-11 10:23:22.657453||measurement||ad||2020-12-11 10:21:15.755537@|search - pick a college@|Choosing a College | My Future | Types of Schools@|myfuture.com@|You know you want to go to college; now you have to pick one. Considering the thousands of schools out there, this can be a daunting task. Make it easier to find ...||0||0
2020-12-11 10:23:23.136608||measurement||ad||2020-12-11 10:21:15.755537@|search - pick a college@|The COVID College Choice: How To Pick A College During A ...@|www.forbes.com@|Mar 17, 2020 — Campus closures at colleges and universities across the country are spreading as fast as the novel coronavirus itself. While higher education ...||0||0
2020-12-11 10:23:23.239112||measurement||ad||2020-12-11 10:21:16.071942@|search - pick a college@|College Match | Find the right college with College Raptor@|www.collegeraptor.com@|Use College Raptor's college match tool to see and compare thousands of colleges based ... Strategies For Picking A College To Add To Your... college search.||1||0
2020-12-11 10:23:23.524924||measurement||ad||2020-12-11 10:21:15.755537@|search - pick a college@|College Match Quiz: Find Your Perfect College | Unigo@|www.unigo.com@|If this sounds familiar, the college match quiz offers a way to find out. There are over 6,000 colleges, universities and trade schools in the US. Choosing one can ...||0||0
2020-12-11 10:23:23.681079||measurement||ad||2020-12-11 10:21:16.071942@|search - pick a college@|How to Choose a College: A Complete Guide - College Raptor@|www.collegeraptor.com@|Jul 31, 2020 — Choosing a college is a science and an art. You'll ... This is, perhaps, one reason that colleges will super score or choose your highest Critical ...||1||0
2020-12-11 10:23:23.910380||measurement||ad||2020-12-11 10:21:15.755537@|search - pick a college@|How To Choose A College That's Right For You : NPR@|www.npr.org@|Feb 21, 2007 — You don't need to pick a major to pick a college. Very few high-school students have enough information or experience to choose a major.||0||0
2020-12-11 10:23:23.958791||measurement||ad||2020-12-11 10:21:16.071942@|search - pick a college@|Top 15 Mistakes to Avoid in Choosing a College | Fastweb@|www.fastweb.com@|Jun 23, 2020 — Avoid these 15 most common mistakes students make in choosing colleges and you'll be on the path to your dream school in no time!||1||0
2020-12-11 10:23:24.284186||measurement||ad||2020-12-11 10:21:16.071942@|search - pick a college@|Choosing a College | My Future | Types of Schools@|myfuture.com@|You know you want to go to college; now you have to pick one. Considering the thousands of schools out there, this can be a daunting task. Make it easier to find ...||1||0
2020-12-11 10:23:24.417104||measurement||ad||2020-12-11 10:21:15.755537@|search - pick a college@|How do I pick the right college for me? | College Scholarships ...@|www.collegescholarshipsusa.com@|Academic Expectations – Realistically with the students' academic background what type of colleges and universities are feasible? What major (degree ...||0||0
2020-12-11 10:23:24.728743||measurement||ad||2020-12-11 10:21:16.071942@|search - pick a college@|The COVID College Choice: How To Pick A College During A ...@|www.forbes.com@|Mar 17, 2020 — Campus closures at colleges and universities across the country are spreading as fast as the novel coronavirus itself. While higher education ...||1||0
2020-12-11 10:23:25.296519||measurement||ad||2020-12-11 10:21:16.071942@|search - pick a college@|College Match Quiz: Find Your Perfect College | Unigo@|www.unigo.com@|If this sounds familiar, the college match quiz offers a way to find out. There are over 6,000 colleges, universities and trade schools in the US. Choosing one can ...||1||0
2020-12-11 10:23:26.576781||measurement||ad||2020-12-11 10:21:16.071942@|search - pick a college@|What Should I Major In? How to Choose a Major in 9 Steps@|zety.com@|There are literally thousands of majors to choose from, and each university and college program will vary on their offerings. You need to pick a major that your ... Rating: 4.8 · 199 reviews||1||0
2020-12-11 10:23:29.255718||measurement||loadtime||0:02:15.808794||1||0
2020-12-11 10:23:38.481930||measurement||ad||2020-12-11 10:21:18.020678@|search - what major should i study@|What should I major in? Major Quiz from Loyola University ...@|www.luc.edu@|What should I major in? Take the college major quiz from Loyola University Chicago and find your results to answer this question. BA in Environmental Policy · Education · Bioinformatics · Forensic Science||2||1
2020-12-11 10:23:39.015553||measurement||ad||2020-12-11 10:21:18.020678@|search - what major should i study@|Quiz: What should I major in? | Goshen College@|www.goshen.edu@|Jan 3, 2020 — We know that choosing a major can be difficult, with so many options and your many varied interests. If you're not sure what you want to study ... Psychology Major & Minor · Public Relations Major & Minor · Tesol · Film Production||2||1
2020-12-11 10:23:39.429690||measurement||ad||2020-12-11 10:21:18.020678@|search - what major should i study@|Quiz: What Should You Major In? - US News College Majors@|www.usnews.com@|Selecting a college major can be a difficult decision but it's not one you have to make on your own. Take our assessment to help determine what you should ...||2||1
2020-12-11 10:23:40.066667||measurement||ad||2020-12-11 10:21:18.020678@|search - what major should i study@|The Student's Guide to Choosing a Major - Best Colleges@|www.bestcolleges.com@|Nov 12, 2020 — Choosing a major field of study can be a difficult decision. In fact, 61% of college graduates would change their major if they could go back to ... Trends in College Majors · Choosing a Major ... · Choosing a Major: Personality||2||1
2020-12-11 10:23:40.537905||measurement||ad||2020-12-11 10:21:18.020678@|search - what major should i study@|Majors Quiz - Mount Marty@|www.mountmarty.edu@|Take this quiz to explore Your Major and Career options. ... Whatever you choose, Mount Marty knows you'll do great because we're here to support you.||2||1
2020-12-11 10:23:40.979258||measurement||ad||2020-12-11 10:21:18.020678@|search - what major should i study@|Quiz: What should your college major be? | Briar Cliff University@|www.briarcliff.edu@|Take this assessment quiz, designed to help you think about your personality and which college major(s) match your dream career. And remember — choosing ...||2||1
2020-12-11 10:23:41.237601||measurement||ad||2020-12-11 10:21:18.020678@|search - what major should i study@|What Should I Major In? (“What Major Is Right For Me”)@|www.arealme.com@|It's possible that more than one answer suits you, but always choose the one you like more. This test will assess which major fits you the best and offer some ...||2||1
2020-12-11 10:23:41.805859||measurement||ad||2020-12-11 10:21:18.020678@|search - what major should i study@|College Major Quiz - ThoughtCo@|www.thoughtco.com@|Oct 22, 2020 — What college major would best fit your personality? This test will help you ... I don't wait for someone to tell me what to do. Organizing things.||2||1
2020-12-11 10:23:42.092076||measurement||ad||2020-12-11 10:21:18.020678@|search - what major should i study@|Choose Your Major // Undergraduate Admissions // Marquette ...@|www.marquette.edu@|Quick! Aunt Zelda is approaching with that dreaded question: What are you going to do after graduation? Don't despair if you're still figuring out the answer ...||2||1
2020-12-11 10:23:42.504657||measurement||ad||2020-12-11 10:21:18.020678@|search - what major should i study@|Career test - What career should I have? - Education Abroad@|www.educations.com@|Mar 22, 2019 — This career test by educations.com is designed to help students find and study the right courses to achieve their educational and career goals.||2||1
2020-12-11 10:23:42.518473||measurement||ad||2020-12-11 10:21:15.755537@|search - what major should i study@|What should I major in? Major Quiz from Loyola University ...@|www.luc.edu@|What should I major in? Take the college major quiz from Loyola University Chicago and find your results to answer this question. BA in Environmental Policy · Education · Bioinformatics · Forensic Science||0||0
2020-12-11 10:23:42.570455||error||collecting ads||Error||2||1
2020-12-11 10:23:42.870899||measurement||ad||2020-12-11 10:21:15.755537@|search - what major should i study@|Quiz: What should I major in? | Goshen College@|www.goshen.edu@|Jan 3, 2020 — We know that choosing a major can be difficult, with so many options and your many varied interests. If you're not sure what you want to study ... Psychology Major & Minor · Public Relations Major & Minor · Tesol · Film Production||0||0
2020-12-11 10:23:43.088355||measurement||ad||2020-12-11 10:21:15.755537@|search - what major should i study@|Quiz: What Should You Major In? - US News College Majors@|www.usnews.com@|Selecting a college major can be a difficult decision but it's not one you have to make on your own. Take our assessment to help determine what you should ...||0||0
2020-12-11 10:23:43.325724||measurement||ad||2020-12-11 10:21:15.755537@|search - what major should i study@|The Student's Guide to Choosing a Major - Best Colleges@|www.bestcolleges.com@|Nov 12, 2020 — Choosing a major field of study can be a difficult decision. In fact, 61% of college graduates would change their major if they could go back to ... Trends in College Majors · Choosing a Major ... · Choosing a Major: Personality||0||0
2020-12-11 10:23:43.508791||measurement||ad||2020-12-11 10:21:15.755537@|search - what major should i study@|Majors Quiz - Mount Marty@|www.mountmarty.edu@|Take this quiz to explore Your Major and Career options. ... Whatever you choose, Mount Marty knows you'll do great because we're here to support you.||0||0
2020-12-11 10:23:43.648221||measurement||ad||2020-12-11 10:21:15.755537@|search - what major should i study@|Quiz: What should your college major be? | Briar Cliff University@|www.briarcliff.edu@|Take this assessment quiz, designed to help you think about your personality and which college major(s) match your dream career. And remember — choosing ...||0||0
2020-12-11 10:23:43.964241||measurement||ad||2020-12-11 10:21:15.755537@|search - what major should i study@|What Should I Major In? (“What Major Is Right For Me”)@|www.arealme.com@|It's possible that more than one answer suits you, but always choose the one you like more. This test will assess which major fits you the best and offer some ...||0||0
2020-12-11 10:23:44.281413||measurement||ad||2020-12-11 10:21:15.755537@|search - what major should i study@|College Major Quiz - ThoughtCo@|www.thoughtco.com@|Oct 22, 2020 — What college major would best fit your personality? This test will help you ... I don't wait for someone to tell me what to do. Organizing things.||0||0
